date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
9/1/22,20007,Management Consulting ,The Boston Consulting Group,USD,0,,,,Business Unit Alpha ,North America
9/1/22,20009,Computer Equipment ,HP Inc.,USD,22800,,,,Business Unit Alpha ,North America
9/1/22,20001,Software,Microsoft,USD,321000,,,,Business Unit Delta ,North America
9/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,30800,,,,Business Unit Echo,Latin America
9/1/22,20009,Computer Equipment ,Lenovo,EUR,10800,,,,Business Unit Bravo,Europe
9/1/22,20001,Software,Oracle,USD,597000,,,,Business Unit Bravo,Latin America
9/1/22,20011,Insurance,Aetna,USD,0,,,,Business Unit Alpha ,North America
9/1/22,20010,Trade Shows,Reed Exhibitions,USD,39000,,,,Business Unit Delta ,Latin America
9/1/22,20010,Trade Shows,Deutsche Messe AG,USD,50400,,,,Business Unit Echo,Latin America
9/1/22,20009,Computer Equipment ,Apple,EUR,34000,,,,Business Unit Alpha ,Europe
9/1/22,20002,Office Furniture,Steelcase,AUD,59000,,,,Business Unit Alpha ,APAC
9/1/22,20003,Office Supplies,Quill,USD,107000,,,,Business Unit Echo,Latin America
9/1/22,20010,Trade Shows,Informa PLC,EUR,56100,,,,Business Unit Charlie,Europe
9/1/22,20006,Tax Preparation,TaxAct,AUD,0,,,,Business Unit Alpha ,APAC
9/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),AUD,24400,,,,Business Unit Charlie,APAC
9/1/22,20005,Marketing and Advertising,Google Ads,EUR,0,,,,Business Unit Delta ,Europe
9/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,17000,,,,Business Unit Bravo,North America
9/1/22,20011,Insurance,Humana,AUD,23200,,,,Business Unit Alpha ,APAC
9/1/22,20005,Marketing and Advertising,The Trade Desk,USD,19800,,,,Business Unit Echo,Latin America
9/1/22,20001,Software,Google,AUD,456000,,,,Business Unit Echo,APAC
10/1/22,20010,Trade Shows,Informa PLC,EUR,55800,,,,Business Unit Delta ,Europe
10/1/22,20001,Software,Google,EUR,360000,,,,Business Unit Delta ,Europe
10/1/22,20008,Travel Meals,Egencia,AUD,27000,,,,Business Unit Alpha ,APAC
10/1/22,20007,Management Consulting ,Deloitte Consulting,AUD,36200,,,,Business Unit Alpha ,APAC
10/1/22,20008,Travel Meals,BCD Travel,AUD,35400,,,,Business Unit Alpha ,APAC
10/1/22,20002,Office Furniture,Kimball International,AUD,132000,,,,Business Unit Echo,APAC
10/1/22,20003,Office Supplies,Quill,AUD,84000,,,,Business Unit Alpha ,APAC
10/1/22,20010,Trade Shows,Diversified Business Communications,AUD,19800,,,,Business Unit Echo,APAC
10/1/22,20007,Management Consulting ,Deloitte Consulting,USD,0,,,,Business Unit Alpha ,Latin America
10/1/22,20010,Trade Shows,Deutsche Messe AG,AUD,33300,,,,Business Unit Echo,APAC
10/1/22,20001,Software,Oracle,USD,276000,,,,Business Unit Delta ,Latin America
10/1/22,20003,Office Supplies,Staples,USD,105000,,,,Business Unit Echo,Latin America
10/1/22,20010,Trade Shows,Deutsche Messe AG,USD,27000,,,,Business Unit Bravo,North America
10/1/22,20008,Travel Meals,American Express Global Business Travel,AUD,0,,,,Business Unit Delta ,APAC
10/1/22,20004,Cloud Spend,Amazon Web Services (AWS),USD,30000,,,,Business Unit Echo,North America
10/1/22,20001,Software,Oracle,USD,258000,,,,Business Unit Alpha ,North America
10/1/22,20010,Trade Shows,Diversified Business Communications,AUD,29700,,,,Business Unit Alpha ,APAC
10/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,AUD,34400,,,,Business Unit Alpha ,APAC
10/1/22,20006,Tax Preparation,TaxAct,USD,18000,,,,Business Unit Bravo,Latin America
10/1/22,20006,Tax Preparation,TaxAct,EUR,6900,,,,Business Unit Charlie,Europe
10/1/22,20011,Insurance,Cigna,AUD,30600,,,,Business Unit Echo,APAC
10/1/22,20005,Marketing and Advertising,The Trade Desk,USD,32800,,,,Business Unit Alpha ,North America
10/1/22,20004,Cloud Spend,Microsoft Azure,USD,46400,,,,Business Unit Charlie,North America
10/1/22,20004,Cloud Spend,Microsoft Azure,USD,58400,,,,Business Unit Delta ,Latin America
10/1/22,20010,Trade Shows,Diversified Business Communications,EUR,0,,,,Business Unit Bravo,Europe
10/1/22,20008,Travel Meals,American Express Global Business Travel,USD,16800,,,,Business Unit Echo,Latin America
10/1/22,20006,Tax Preparation,TaxAct,EUR,19100,,,,Business Unit Bravo,Europe
10/1/22,20007,Management Consulting ,McKinsey & Company,AUD,0,,,,Business Unit Charlie,APAC
10/1/22,20001,Software,Google,EUR,0,,,,Business Unit Bravo,Europe
11/1/22,20011,Insurance,Humana,AUD,15000,,,,Business Unit Bravo,APAC
11/1/22,20004,Cloud Spend,Salesforce,AUD,28800,,,,Business Unit Bravo,APAC
11/1/22,20004,Cloud Spend,Amazon Web Services (AWS),USD,63600,,,,Business Unit Alpha ,Latin America
11/1/22,20011,Insurance,UnitedHealth Group,EUR,39600,,,,Business Unit Delta ,Europe
11/1/22,20006,Tax Preparation,Ernst & Young,AUD,9700,,,,Business Unit Delta ,APAC
11/1/22,20007,Management Consulting ,Deloitte Consulting,EUR,0,,,,Business Unit Delta ,Europe
11/1/22,20006,Tax Preparation,Price Waterhouse Cooper,AUD,15400,,,,Business Unit Delta ,APAC
11/1/22,20001,Software,Salesforce,USD,378000,,,,Business Unit Charlie,North America
11/1/22,20010,Trade Shows,Informa PLC,AUD,0,,,,Business Unit Alpha ,APAC
11/1/22,20002,Office Furniture,HON Company,USD,198000,,,,Business Unit Charlie,North America
11/1/22,20007,Management Consulting ,Bain & Company,EUR,29200,,,,Business Unit Charlie,Europe
11/1/22,20011,Insurance,UnitedHealth Group,EUR,19400,,,,Business Unit Echo,Europe
11/1/22,20011,Insurance,Cigna,EUR,0,,,,Business Unit Delta ,Europe
11/1/22,20003,Office Supplies,W.B. Mason,USD,151000,,,,Business Unit Echo,North America
11/1/22,20007,Management Consulting ,The Boston Consulting Group,EUR,14600,,,,Business Unit Bravo,Europe
11/1/22,20002,Office Furniture,Herman Miller,USD,83000,,,,Business Unit Delta ,Latin America
11/1/22,20002,Office Furniture,Kimball International,EUR,93000,,,,Business Unit Echo,Europe
11/1/22,20006,Tax Preparation,Price Waterhouse Cooper,EUR,10300,,,,Business Unit Alpha ,Europe
11/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,AUD,19600,,,,Business Unit Delta ,APAC
11/1/22,20009,Computer Equipment ,Samsung,USD,30000,,,,Business Unit Alpha ,North America
11/1/22,20007,Management Consulting ,McKinsey & Company,AUD,39800,,,,Business Unit Bravo,APAC
11/1/22,20010,Trade Shows,Informa PLC,USD,45300,,,,Business Unit Charlie,Latin America
11/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),AUD,42800,,,,Business Unit Bravo,APAC
11/1/22,20011,Insurance,UnitedHealth Group,USD,27200,,,,Business Unit Echo,North America
11/1/22,20001,Software,Salesforce,EUR,453000,,,,Business Unit Charlie,Europe
11/1/22,20001,Software,Microsoft,USD,456000,,,,Business Unit Echo,Latin America
11/1/22,20010,Trade Shows,Informa PLC,EUR,32700,,,,Business Unit Delta ,Europe
11/1/22,20006,Tax Preparation,H&R Block,USD,0,,,,Business Unit Alpha ,Latin America
11/1/22,20002,Office Furniture,Steelcase,AUD,75000,,,,Business Unit Charlie,APAC
12/1/22,20003,Office Supplies,Office Depot,USD,0,,,,Business Unit Alpha ,Latin America
12/1/22,20002,Office Furniture,Steelcase,EUR,0,,,,Business Unit Charlie,Europe
12/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),EUR,57200,,,,Business Unit Echo,Europe
12/1/22,20007,Management Consulting ,Bain & Company,USD,18000,,,,Business Unit Echo,Latin America
12/1/22,20002,Office Furniture,HON Company,USD,147000,,,,Business Unit Alpha ,North America
12/1/22,20008,Travel Meals,American Express Global Business Travel,USD,37500,,,,Business Unit Charlie,North America
12/1/22,20009,Computer Equipment ,Lenovo,USD,36800,,,,Business Unit Charlie,North America
12/1/22,20006,Tax Preparation,Jackson Hewitt,USD,13500,,,,Business Unit Delta ,North America
12/1/22,20004,Cloud Spend,IBM Cloud,USD,43200,,,,Business Unit Bravo,Latin America
12/1/22,20010,Trade Shows,Deutsche Messe AG,EUR,44700,,,,Business Unit Delta ,Europe
12/1/22,20002,Office Furniture,Kimball International,EUR,123000,,,,Business Unit Echo,Europe
12/1/22,20011,Insurance,Humana,EUR,27800,,,,Business Unit Bravo,Europe
12/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,35800,,,,Business Unit Echo,North America
12/1/22,20006,Tax Preparation,Jackson Hewitt,USD,0,,,,Business Unit Echo,Latin America
12/1/22,20009,Computer Equipment ,HP Inc.,AUD,38400,,,,Business Unit Charlie,APAC
12/1/22,20001,Software,Salesforce,AUD,351000,,,,Business Unit Delta ,APAC
12/1/22,20004,Cloud Spend,Microsoft Azure,USD,60000,,,,Business Unit Alpha ,North America
12/1/22,20010,Trade Shows,Comexposium Group,EUR,21000,,,,Business Unit Alpha ,Europe
12/1/22,20006,Tax Preparation,Ernst & Young,USD,0,,,,Business Unit Bravo,Latin America
12/1/22,20004,Cloud Spend,Salesforce,USD,42800,,,,Business Unit Echo,Latin America
12/1/22,20003,Office Supplies,Staples,USD,59000,,,,Business Unit Charlie,Latin America
12/1/22,20003,Office Supplies,Amazon Business,EUR,64000,,,,Business Unit Echo,Europe
12/1/22,20004,Cloud Spend,Salesforce,USD,67600,,,,Business Unit Charlie,North America
12/1/22,20011,Insurance,Humana,USD,35800,,,,Business Unit Alpha ,Latin America
12/1/22,20010,Trade Shows,Diversified Business Communications,USD,54600,,,,Business Unit Echo,North America
12/1/22,20009,Computer Equipment ,Apple,EUR,0,,,,Business Unit Charlie,Europe
12/1/22,20004,Cloud Spend,Microsoft Azure,USD,70800,,,,Business Unit Echo,North America
12/1/22,20010,Trade Shows,Comexposium Group,USD,45000,,,,Business Unit Alpha ,Latin America
12/1/22,20003,Office Supplies,Amazon Business,USD,87000,,,,Business Unit Charlie,North America
1/1/23,20007,Management Consulting ,The Boston Consulting Group,USD,0,,,,Business Unit Delta ,North America
1/1/23,20001,Software,Microsoft,AUD,561000,,,,Business Unit Alpha ,APAC
1/1/23,20008,Travel Meals,BCD Travel,USD,24900,,,,Business Unit Alpha ,Latin America
1/1/23,20010,Trade Shows,Deutsche Messe AG,EUR,35100,,,,Business Unit Charlie,Europe
1/1/23,20007,Management Consulting ,Accenture,AUD,31200,,,,Business Unit Alpha ,APAC
1/1/23,20010,Trade Shows,Reed Exhibitions,USD,50400,,,,Business Unit Alpha ,North America
1/1/23,20007,Management Consulting ,The Boston Consulting Group,AUD,34000,,,,Business Unit Echo,APAC
1/1/23,20006,Tax Preparation,TaxAct,AUD,17900,,,,Business Unit Echo,APAC
1/1/23,20007,Management Consulting ,Accenture,EUR,28600,,,,Business Unit Bravo,Europe
1/1/23,20004,Cloud Spend,Amazon Web Services (AWS),EUR,47600,,,,Business Unit Echo,Europe
1/1/23,20008,Travel Meals,American Express Global Business Travel,USD,22500,,,,Business Unit Alpha ,North America
1/1/23,20006,Tax Preparation,TaxAct,USD,15600,,,,Business Unit Delta ,Latin America
1/1/23,20011,Insurance,Aetna,USD,0,,,,Business Unit Alpha ,North America
1/1/23,20002,Office Furniture,Herman Miller,USD,189000,,,,Business Unit Charlie,North America
1/1/23,20009,Computer Equipment ,Samsung,USD,0,,,,Business Unit Delta ,Latin America
1/1/23,20002,Office Furniture,Haworth,USD,78000,,,,Business Unit Charlie,North America
1/1/23,20011,Insurance,Humana,USD,35200,,,,Business Unit Alpha ,North America
1/1/23,20005,Marketing and Advertising,The Trade Desk,USD,0,,,,Business Unit Echo,North America
1/1/23,20003,Office Supplies,W.B. Mason,AUD,81000,,,,Business Unit Echo,APAC
1/1/23,20007,Management Consulting ,Bain & Company,USD,22000,,,,Business Unit Bravo,North America
1/1/23,20003,Office Supplies,Office Depot,EUR,200000,,,,Business Unit Alpha ,Europe
1/1/23,20003,Office Supplies,W.B. Mason,USD,101000,,,,Business Unit Alpha ,North America
1/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,EUR,32600,,,,Business Unit Delta ,Europe
1/1/23,20010,Trade Shows,Comexposium Group,AUD,0,,,,Business Unit Echo,APAC
1/1/23,20008,Travel Meals,Travelocity Business,AUD,37500,,,,Business Unit Delta ,APAC
1/1/23,20009,Computer Equipment ,Dell Technologies,EUR,22200,,,,Business Unit Alpha ,Europe
1/1/23,20006,Tax Preparation,H&R Block,USD,0,,,,Business Unit Delta ,Latin America
1/1/23,20008,Travel Meals,CWT,AUD,48000,,,,Business Unit Bravo,APAC
1/1/23,20003,Office Supplies,Quill,USD,57000,,,,Business Unit Delta ,Latin America
2/1/23,20001,Software,Salesforce,USD,240000,,,,Business Unit Delta ,Latin America
2/1/23,20001,Software,Microsoft,USD,549000,,,,Business Unit Echo,Latin America
2/1/23,20007,Management Consulting ,Bain & Company,USD,29800,,,,Business Unit Echo,North America
2/1/23,20001,Software,Google,USD,459000,,,,Business Unit Alpha ,Latin America
2/1/23,20004,Cloud Spend,Google Cloud Platform (GCP),EUR,33600,,,,Business Unit Alpha ,Europe
2/1/23,20005,Marketing and Advertising,Amazon Advertising,EUR,27400,,,,Business Unit Bravo,Europe
2/1/23,20008,Travel Meals,CWT,AUD,53400,,,,Business Unit Echo,APAC
2/1/23,20007,Management Consulting ,Accenture,AUD,30400,,,,Business Unit Charlie,APAC
2/1/23,20008,Travel Meals,Travelocity Business,USD,30000,,,,Business Unit Delta ,North America
2/1/23,20009,Computer Equipment ,Dell Technologies,EUR,0,,,,Business Unit Echo,Europe
2/1/23,20007,Management Consulting ,Bain & Company,AUD,0,,,,Business Unit Charlie,APAC
2/1/23,20009,Computer Equipment ,Lenovo,EUR,0,,,,Business Unit Bravo,Europe
2/1/23,20006,Tax Preparation,Price Waterhouse Cooper,EUR,16600,,,,Business Unit Delta ,Europe
2/1/23,20011,Insurance,UnitedHealth Group,USD,38000,,,,Business Unit Alpha ,Latin America
2/1/23,20001,Software,Salesforce,EUR,585000,,,,Business Unit Echo,Europe
2/1/23,20010,Trade Shows,Comexposium Group,EUR,41400,,,,Business Unit Alpha ,Europe
2/1/23,20002,Office Furniture,Steelcase,USD,0,,,,Business Unit Delta ,North America
2/1/23,20010,Trade Shows,Comexposium Group,AUD,57900,,,,Business Unit Echo,APAC
2/1/23,20011,Insurance,Humana,USD,0,,,,Business Unit Alpha ,Latin America
2/1/23,20008,Travel Meals,CWT,EUR,22500,,,,Business Unit Delta ,Europe
2/1/23,20005,Marketing and Advertising,Amazon Advertising,USD,21600,,,,Business Unit Alpha ,Latin America
2/1/23,20002,Office Furniture,Steelcase,EUR,191000,,,,Business Unit Bravo,Europe
2/1/23,20002,Office Furniture,Haworth,EUR,145000,,,,Business Unit Charlie,Europe
2/1/23,20007,Management Consulting ,Accenture,EUR,35000,,,,Business Unit Delta ,Europe
2/1/23,20011,Insurance,Aetna,AUD,17400,,,,Business Unit Bravo,APAC
2/1/23,20001,Software,Microsoft,USD,153000,,,,Business Unit Alpha ,North America
2/1/23,20005,Marketing and Advertising,Google Ads,AUD,19000,,,,Business Unit Echo,APAC
2/1/23,20010,Trade Shows,Deutsche Messe AG,AUD,42900,,,,Business Unit Delta ,APAC
2/1/23,20003,Office Supplies,Amazon Business,USD,164000,,,,Business Unit Bravo,Latin America
3/1/23,20010,Trade Shows,Comexposium Group,USD,54900,,,,Business Unit Echo,Latin America
3/1/23,20006,Tax Preparation,Ernst & Young,USD,0,,,,Business Unit Bravo,North America
3/1/23,20001,Software,Oracle,USD,477000,,,,Business Unit Echo,Latin America
3/1/23,20010,Trade Shows,Diversified Business Communications,USD,0,,,,Business Unit Bravo,North America
3/1/23,20010,Trade Shows,Deutsche Messe AG,USD,17400,,,,Business Unit Charlie,North America
3/1/23,20003,Office Supplies,Quill,AUD,94000,,,,Business Unit Alpha ,APAC
3/1/23,20006,Tax Preparation,H&R Block,EUR,18100,,,,Business Unit Bravo,Europe
3/1/23,20004,Cloud Spend,Salesforce,USD,36800,,,,Business Unit Echo,Latin America
3/1/23,20008,Travel Meals,Travelocity Business,USD,0,,,,Business Unit Charlie,Latin America
3/1/23,20011,Insurance,Cigna,AUD,12800,,,,Business Unit Bravo,APAC
3/1/23,20002,Office Furniture,Haworth,USD,0,,,,Business Unit Charlie,North America
3/1/23,20001,Software,SAP,AUD,549000,,,,Business Unit Bravo,APAC
3/1/23,20008,Travel Meals,American Express Global Business Travel,EUR,27900,,,,Business Unit Charlie,Europe
3/1/23,20011,Insurance,Humana,USD,0,,,,Business Unit Charlie,North America
3/1/23,20006,Tax Preparation,Ernst & Young,AUD,7500,,,,Business Unit Bravo,APAC
3/1/23,20010,Trade Shows,Deutsche Messe AG,USD,27900,,,,Business Unit Delta ,Latin America
3/1/23,20001,Software,Oracle,USD,507000,,,,Business Unit Charlie,Latin America
3/1/23,20002,Office Furniture,Herman Miller,USD,146000,,,,Business Unit Echo,Latin America
3/1/23,20001,Software,SAP,AUD,483000,,,,Business Unit Bravo,APAC
3/1/23,20011,Insurance,UnitedHealth Group,USD,34800,,,,Business Unit Bravo,Latin America
3/1/23,20001,Software,Salesforce,USD,162000,,,,Business Unit Delta ,North America
3/1/23,20009,Computer Equipment ,Samsung,AUD,38600,,,,Business Unit Echo,APAC
3/1/23,20009,Computer Equipment ,Lenovo,USD,12200,,,,Business Unit Echo,Latin America
3/1/23,20002,Office Furniture,Kimball International,AUD,152000,,,,Business Unit Bravo,APAC
3/1/23,20010,Trade Shows,Comexposium Group,USD,37200,,,,Business Unit Bravo,Latin America
3/1/23,20010,Trade Shows,Deutsche Messe AG,EUR,20100,,,,Business Unit Alpha ,Europe
3/1/23,20007,Management Consulting ,McKinsey & Company,EUR,0,,,,Business Unit Echo,Europe
3/1/23,20006,Tax Preparation,Jackson Hewitt,AUD,11000,,,,Business Unit Charlie,APAC
3/1/23,20004,Cloud Spend,Salesforce,USD,0,,,,Business Unit Echo,North America
4/1/23,20009,Computer Equipment ,Apple,EUR,17200,,,,Business Unit Bravo,Europe
4/1/23,20002,Office Furniture,HON Company,AUD,0,,,,Business Unit Delta ,APAC
4/1/23,20010,Trade Shows,Comexposium Group,AUD,16500,,,,Business Unit Charlie,APAC
4/1/23,20007,Management Consulting ,Deloitte Consulting,USD,28200,,,,Business Unit Echo,North America
4/1/23,20010,Trade Shows,Deutsche Messe AG,EUR,40200,,,,Business Unit Charlie,Europe
4/1/23,20001,Software,Microsoft,AUD,0,,,,Business Unit Echo,APAC
4/1/23,20011,Insurance,UnitedHealth Group,USD,27200,,,,Business Unit Alpha ,Latin America
4/1/23,20002,Office Furniture,Haworth,EUR,121000,,,,Business Unit Delta ,Europe
4/1/23,20007,Management Consulting ,Bain & Company,EUR,35000,,,,Business Unit Bravo,Europe
4/1/23,20007,Management Consulting ,Accenture,EUR,15600,,,,Business Unit Alpha ,Europe
4/1/23,20006,Tax Preparation,Jackson Hewitt,USD,10800,,,,Business Unit Echo,North America
4/1/23,20001,Software,SAP,USD,288000,,,,Business Unit Echo,North America
4/1/23,20006,Tax Preparation,TaxAct,EUR,9400,,,,Business Unit Charlie,Europe
4/1/23,20004,Cloud Spend,Salesforce,USD,43600,,,,Business Unit Charlie,Latin America
4/1/23,20005,Marketing and Advertising,The Trade Desk,USD,38600,,,,Business Unit Bravo,Latin America
4/1/23,20011,Insurance,Humana,USD,17200,,,,Business Unit Delta ,North America
4/1/23,20010,Trade Shows,Diversified Business Communications,EUR,40200,,,,Business Unit Alpha ,Europe
4/1/23,20004,Cloud Spend,Amazon Web Services (AWS),AUD,66800,,,,Business Unit Delta ,APAC
4/1/23,20007,Management Consulting ,McKinsey & Company,EUR,23200,,,,Business Unit Bravo,Europe
4/1/23,20008,Travel Meals,BCD Travel,USD,25500,,,,Business Unit Alpha ,North America
4/1/23,20007,Management Consulting ,Accenture,AUD,27400,,,,Business Unit Delta ,APAC
4/1/23,20010,Trade Shows,Informa PLC,USD,0,,,,Business Unit Bravo,North America
4/1/23,20006,Tax Preparation,TaxAct,USD,19000,,,,Business Unit Echo,Latin America
4/1/23,20010,Trade Shows,Deutsche Messe AG,USD,21300,,,,Business Unit Echo,Latin America
4/1/23,20008,Travel Meals,American Express Global Business Travel,USD,38700,,,,Business Unit Bravo,Latin America
4/1/23,20011,Insurance,UnitedHealth Group,USD,0,,,,Business Unit Echo,Latin America
4/1/23,20005,Marketing and Advertising,Amazon Advertising,USD,29600,,,,Business Unit Echo,North America
4/1/23,20002,Office Furniture,Herman Miller,EUR,64000,,,,Business Unit Charlie,Europe
4/1/23,20004,Cloud Spend,Google Cloud Platform (GCP),USD,75200,,,,Business Unit Delta ,North America
5/1/23,20011,Insurance,UnitedHealth Group,USD,17400,,,,Business Unit Delta ,Latin America
5/1/23,20008,Travel Meals,BCD Travel,EUR,47400,,,,Business Unit Bravo,Europe
5/1/23,20008,Travel Meals,CWT,USD,0,,,,Business Unit Bravo,Latin America
5/1/23,20010,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Charlie,Europe
5/1/23,20011,Insurance,Anthem Inc.,EUR,16000,,,,Business Unit Delta ,Europe
5/1/23,20011,Insurance,UnitedHealth Group,USD,18800,,,,Business Unit Echo,North America
5/1/23,20011,Insurance,Cigna,EUR,34600,,,,Business Unit Delta ,Europe
5/1/23,20001,Software,SAP,USD,288000,,,,Business Unit Delta ,Latin America
5/1/23,20010,Trade Shows,Diversified Business Communications,USD,46500,,,,Business Unit Delta ,Latin America
5/1/23,20002,Office Furniture,HON Company,EUR,0,,,,Business Unit Bravo,Europe
5/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,0,,,,Business Unit Alpha ,North America
5/1/23,20003,Office Supplies,W.B. Mason,EUR,126000,,,,Business Unit Alpha ,Europe
5/1/23,20002,Office Furniture,Steelcase,USD,0,,,,Business Unit Bravo,Latin America
5/1/23,20005,Marketing and Advertising,Instagram Ads),AUD,22200,,,,Business Unit Delta ,APAC
5/1/23,20005,Marketing and Advertising,Amazon Advertising,USD,18000,,,,Business Unit Bravo,North America
5/1/23,20008,Travel Meals,BCD Travel,USD,21000,,,,Business Unit Charlie,North America
5/1/23,20006,Tax Preparation,TaxAct,EUR,14600,,,,Business Unit Charlie,Europe
5/1/23,20009,Computer Equipment ,Dell Technologies,AUD,22800,,,,Business Unit Delta ,APAC
